"name","guess","confidence","female","male","source"
"Hunt Adams Sutherland US","male",0.833333333333333,1,5,"ask"
"Kazuya Arakawa JP","male",0.5,1,1,"ask"
"Thomas P. Branch US","male",0.8,1,4,"ask"
"Joerg Meyer DE","male",0.6,2,3,"ask"
"Satoshi KATSUYA JP","male",0.75,1,3,"ask"
"Se Mi YU KR","female",0.666666666666667,2,1,"ask"
"Kazuki Saai JP","male",0.5,1,1,"ask"
"Karl Hans Bert Janssens BE","male",0.666666666666667,2,4,"ask"
"Elizabeth Martha Collantes US","male",0.5,1,1,"ask"
"Stuart David Perkins GB","male",0.75,1,3,"ask"
"Karl Mayr AT","male",0.8,1,4,"ask"
"Hongwei Guo CN","male",0.8,1,4,"ask"
"Jize Yan GB","male",0.8,1,4,"ask"
"Robert Falotico US","male",0.8,1,4,"ask"
"Joseph Eugene Remias US","male",0.5,1,1,"ask"
"Barton T. Henderson US","male",0.833333333333333,1,5,"ask"
"Young-Keun Lee KR","male",0.75,1,3,"ask"
"Michael Grandl DE","male",0.5,1,1,"ask"
"Kimberly BATTEN US","female",0.916666666666667,11,1,"ask"
"Paul H. Stypulkowski US","male",0.5,1,1,"ask"
"Daniel GLOZMAN IL","male",0.75,1,3,"ask"
"Toshiyuki FUJITA JP","male",0.5,1,1,"ask"
"Stéphane DEGOVE FR","male",0.5,2,2,"ask"
"Wenbing Yao CN","male",0.5,1,1,"ask"
"Ikuo SEKI JP","male",0.5,1,1,"ask"
"Xiaomei XI US","male",0.5,1,1,"ask"
"Venkatesh MYSORE US","male",0.8,1,4,"ask"
"Lloyd Bumm US","male",0.5,1,1,"ask"
"José Antonio Molina ES","male",0.5,1,1,"ask"
"Paul Cooper AU","male",0.5,1,1,"ask"
"Jakob Axelsson SE","male",0.5,1,1,"ask"
"Xuerong Li US","male",0.5,1,1,"ask"
"Andrei L. Gindilis US","male",0.75,1,3,"ask"
"Don Osborne US","male",0.75,1,3,"ask"
"Gunn Hege Thoresen NO","female",0.833333333333333,5,1,"ask"
"Barbara Pacini IT","male",0.5,1,1,"ask"
"Robert T. Rozbicki US","male",0.5,1,1,"ask"
"Yasuyuki Horii JP","male",0.5,1,1,"ask"
"John Robblee US","male",0.75,1,3,"ask"
"David J. Ayers US","male",0.666666666666667,1,2,"ask"
"Jonathan Karn US","male",0.75,1,3,"ask"
"YoHan Kwon KR","male",0.75,1,3,"ask"
"Ingo Neu DE","male",0.5,1,1,"ask"
"William Lawrence Byrne US","male",0.916666666666667,1,11,"ask"
"Wolfgang Pahl DE","male",0.5,1,1,"ask"
"Rudolph Matusch DE","male",0.5,1,1,"ask"
"Robert C. LANCASTER US","male",0.888888888888889,1,8,"ask"
"Herman Marcus THOMAS US","male",0.75,1,3,"ask"
"Mamoru TAKEMURA JP","male",0.8,1,4,"ask"
"PAUL ANDREW HAMBLIN GB","male",0.666666666666667,1,2,"ask"
"Andreas Bongards DE","male",0.5,1,1,"ask"
"Daniel Carlson US","male",0.75,1,3,"ask"
"Richard Groff US","male",0.8,1,4,"ask"
"Ta Kwan WOO KR","male",0.666666666666667,1,2,"ask"
"Hank F. Kung US","male",0.5,1,1,"ask"
"Julie Nicole Hamblin GB","male",0.5,1,1,"ask"
"Mark Skowronski US","male",0.833333333333333,1,5,"ask"
"Takayo Hasegawa JP","male",0.5,1,1,"ask"
"Elisabet Alcocer Gomez ES","male",0.5,1,1,"ask"
"Hidenao Kubota JP","male",0.666666666666667,1,2,"ask"
"Malek BENMANSOUR FR","male",0.5,1,1,"ask"
"Sergio PALOMBA IT","male",0.5,1,1,"ask"
"Brian Alan Lanman US","male",0.5,1,1,"ask"
"Ole Henrik Eriksen NO","male",0.5,1,1,"ask"
"Hatsuki MORINAGA JP","male",0.5,1,1,"ask"
"Weir-Torn Jiaang TW","male",0.5,1,1,"ask"
"JULIA BEFUSS DE","male",0.5,2,2,"ask"
"Rutva A. Patel US","female",0.888888888888889,8,1,"ask"
"Siegfried Weiss DE","male",0.666666666666667,1,2,"ask"
"Osamu SHINADA JP","male",0.875,1,7,"ask"
"Florian Lohse DE","male",0.5,1,1,"ask"
"Alan J. Goetschius US","male",0.5,1,1,"ask"
"Hiroshi Takeda JP","male",0.666666666666667,1,2,"ask"
"Hajime HOMMA JP","male",0.875,1,7,"ask"
"Pamela Sears US","male",0.5,1,1,"ask"
"CAROLINE PETIOT FR","male",0.5,1,1,"ask"
"Ethan K. Stearns US","female",0.666666666666667,4,2,"ask"
"Nils Trautmann DE","male",0.666666666666667,1,2,"ask"
"Lori CAPONE US","female",0.666666666666667,2,1,"ask"
"Pyung Cheon Lee KR","male",0.5,1,1,"ask"
"Valter FREIRE TORRES RUSSO BR","male",0.5,1,1,"ask"
"Dmitry A. Shamis US","male",0.5,1,1,"ask"
"Xinqing MA US","female",0.666666666666667,2,1,"ask"
"Hubert THOMA DE","female",0.666666666666667,2,1,"ask"
"Tatsuro Nagao JP","male",0.5,1,1,"ask"
"Mayur Ghatge US","male",0.75,1,3,"ask"
"Ivan Nikitin DE","male",0.75,1,3,"ask"
"Christopher J. Hanlon US","male",0.8,1,4,"ask"
"Lars Wulf DE","male",0.5,1,1,"ask"
"Bajarang AGRAWAL IN","male",0.833333333333333,1,5,"ask"
"Tanya Parkinson GB","male",0.5,1,1,"ask"
"Timothy Bugni US","male",0.666666666666667,1,2,"ask"
"Jaroslaw Leszek SZWEDOWICZ CH","male",0.833333333333333,1,5,"ask"
"Thomas Julien NGUYEN VAN FR","male",0.666666666666667,1,2,"ask"
"Alexandra Romina ALBUNIA AT","male",0.5,1,1,"ask"
"Dominic John Goodwill CA","male",0.666666666666667,1,2,"ask"
"Gulimila Shabuer DE","male",0.5,1,1,"ask"
"Jeffrey Roy Rudd US","male",0.666666666666667,1,2,"ask"
"Kazunari Ohno JP","male",0.666666666666667,1,2,"ask"
"Sebastien Jacquinot FR","male",0.5,1,1,"ask"
"Somchai Paarporn US","male",0.5,1,1,"ask"
"Jia Gao US","male",0.5,1,1,"ask"
"Sarah Williams US","female",0.692307692307692,9,4,"ask"
"Hideaki KAWAMURA JP","male",0.8,1,4,"ask"
"Joram Masel DE","male",0.5,1,1,"ask"
"SUNG-SAU SO US","male",0.5,1,1,"ask"
"Patrick H. BENZ US","male",0.666666666666667,1,2,"ask"
"Wuyuan Lu US","male",0.75,1,3,"ask"
"Hugo Alfons Gabriel US","male",0.666666666666667,1,2,"ask"
"Harry Nicodem US","male",0.8,1,4,"ask"
"Kevin Forrest US","male",0.75,1,3,"ask"
"Scott Lemen US","male",0.75,1,3,"ask"
"Kinga BOER HU","male",0.5,1,1,"ask"
"Sungyong Bang US","male",0.666666666666667,1,2,"ask"
"Alberto Hernandez Cruz MX","male",0.666666666666667,1,2,"ask"
"Arthur Scott Blacklock US","male",0.5,1,1,"ask"
"Ryan Floyd US","male",0.5,1,1,"ask"
"Willem Frederik Van Den Bosch NL","male",0.5,1,1,"ask"
"David Olmeijer US","male",0.666666666666667,1,2,"ask"
"Trent Chellingworth GB","female",0.666666666666667,4,2,"ask"
"Derek E. Parker US","male",0.75,1,3,"ask"
"Bernd Bohrmann CH","male",0.5,1,1,"ask"
"MARK A. REICHOW US","male",0.75,1,3,"ask"
"Panu Kopsala FI","male",0.5,1,1,"ask"
"Yves Rochet FR","male",0.666666666666667,1,2,"ask"
"Nicholas DEMIANOVICH US","male",0.75,1,3,"ask"
"Gary Stacey GB","male",0.5,1,1,"ask"
"Jacques Coté CA","male",0.8,1,4,"ask"
"Masayoshi Kondo JP","male",0.571428571428571,3,4,"ask"
"Clement Hsingjen WANN US","male",0.5,1,1,"ask"
"Matthew Steven Hill CA","male",0.666666666666667,1,2,"ask"
"Edward Amoako US","male",0.5,1,1,"ask"
"Daniel Chajuss IL","male",0.5,1,1,"ask"
"Lothar Dittmer DE","male",0.5,1,1,"ask"
"Tomoyuki ISOGAI JP","male",0.666666666666667,1,2,"ask"
"Randy Garth McBride CA","male",0.5,3,3,"ask"
"Louis S. Schwartz US","male",0.666666666666667,1,2,"ask"
"Takuya NOGUCHI JP","male",0.8,1,4,"ask"
"Martin HUELSMEYER FR","male",0.75,1,3,"ask"
"Rex K. Isaacs US","male",0.666666666666667,1,2,"ask"
"Andrijana RADIVOJEVIC US","male",0.5,1,1,"ask"
"William J. Cottrell US","male",0.666666666666667,1,2,"ask"
"Kelly WALSH US","male",0.5,1,1,"ask"
"Elton Fabian MOLINA SOTO CL","male",0.5,1,1,"ask"
"Wei Liu US","male",0.5,1,1,"ask"
"Andreas Freyer DE","male",0.666666666666667,1,2,"ask"
"David Dingmann US","male",0.5,1,1,"ask"
"Volker Jörgl AT","male",0.5,1,1,"ask"
"David Barrett US","male",0.8,1,4,"ask"
"Nikolay OLYUNIN RU","male",0.8,1,4,"ask"
"James Allen Knobelsdorf US","male",0.5,1,1,"ask"
"Hye-Dong Kim KR","male",0.5,9,9,"ask"
"Rulin Zhao US","male",0.5,1,1,"ask"
"Daniel L. SPARKS CA","male",0.5,1,1,"ask"
"Korlapati Venkateswara Rao IN","male",0.875,1,7,"ask"
"Peidong LIU CN","male",0.5,1,1,"ask"
"Michael Leviten US","male",0.75,1,3,"ask"
"Hongxian SHAN CN","male",0.5,1,1,"ask"
"Yunde XIE CN","male",0.666666666666667,1,2,"ask"
"Mojmir Mach SK","male",0.666666666666667,1,2,"ask"
"Stephen D. Logan US","male",0.833333333333333,1,5,"ask"
"Shubhra BHATNAGAR IN","female",0.75,3,1,"ask"
"Jens SANDER DE","male",0.5,1,1,"ask"
"Didier Massonnet FR","male",0.5,1,1,"ask"
"William C. Hebert US","male",0.857142857142857,1,6,"ask"
"Je-Ho LEE KR","male",0.5,1,1,"ask"
"Gilles Brackman BE","male",0.8,1,4,"ask"
"Flausino Otavio Aparecido BR","male",0.5,1,1,"ask"
"William Matthew Caldwell US","male",0.909090909090909,1,10,"ask"
"Veit Schutz DE","male",0.5,1,1,"ask"
"Timothy William Hill GB","male",0.5,1,1,"ask"
"Xoan Xosé HERMIDA DOMÍNGUEZ ES","male",0.5,1,1,"ask"
"Zachary Vaughn Douglas US","male",0.666666666666667,1,2,"ask"
"Megumi Kakichi JP","male",0.5,1,1,"ask"
"Guillaume Jean Pierre Robinet FR","male",0.666666666666667,1,2,"ask"
"Stephen A. WALTER US","male",0.833333333333333,1,5,"ask"
"Maria Obdulia RABAL GRACIA ES","male",0.5,1,1,"ask"
"Aparajita Bhattacharya US","female",0.666666666666667,2,1,"ask"
"Makoto Fujita JP","male",0.75,1,3,"ask"
"Bernd MÜLLER DE","male",0.666666666666667,1,2,"ask"
"Bede O'CONNOR AU","male",0.5,3,3,"ask"
"Hiroaki Oi JP","male",0.5,1,1,"ask"
"Eun Ju CHOI KR","female",0.666666666666667,2,1,"ask"
"Carolina Gomez LLorente ES","male",0.5,1,1,"ask"
"Hiroaki Yabuta JP","male",0.5,1,1,"ask"
"Stan W. Casteel US","male",0.666666666666667,1,2,"ask"
"Amanda Jean Leamed US","male",0.5,1,1,"ask"
"Gojko Valencic US","male",0.5,1,1,"ask"
"Daesung LEE US","male",0.5,1,1,"ask"
"Masato Fukasawa JP","male",0.8,1,4,"ask"
"Thomas M. HARRIS US","male",0.714285714285714,2,5,"ask"
"Johannes NIEBUHR DE","male",0.5,1,1,"ask"
"Charlotte HIND GB","female",0.857142857142857,6,1,"ask"
"Masakazu Teramura JP","male",0.75,1,3,"ask"
"Seung-un Kim KR","male",0.666666666666667,1,2,"ask"
"Koichiro MUTA JP","male",0.75,1,3,"ask"
"Timothy A. Thorson US","male",0.5,1,1,"ask"
"Lee-Sar Sheng TW","male",0.5,1,1,"ask"
"Andrian Colin Jefferies GB","male",0.666666666666667,1,2,"ask"
"Bin HUANG CN","male",0.5,1,1,"ask"
"Raimo Urban Butzbacker DK","male",0.5,1,1,"ask"
"Fuyuki Miyazawa JP","male",0.5,2,2,"ask"
"Octavio Lugo Castillo MX","male",0.5,1,1,"ask"
"Miranda Cheney US","female",0.666666666666667,2,1,"ask"
"Shuuji Hori JP","male",0.5,2,2,"ask"
"Giovanni Konat Zorzi ES","male",0.5,1,1,"ask"
"Arthur Evans US","male",0.666666666666667,1,2,"ask"
"Marco Querio IT","male",0.75,1,3,"ask"
"Daniel T. Green US","male",0.8,4,16,"ask"
"Bryan L. Smith US","male",0.666666666666667,1,2,"ask"
"Bernhard KAHLERT CH","male",0.5,1,1,"ask"
"MARKUS HOFF DE","male",0.5,1,1,"ask"
"Koji Kato JP","male",0.666666666666667,1,2,"ask"
"Stuart P. Bauman US","male",0.666666666666667,1,2,"ask"
"Alex WEISMAN IL","male",0.857142857142857,1,6,"ask"
"Juan Gonzalez-Blanco DE","male",0.5,2,2,"ask"
"Michael Anthony Brewer US","male",0.666666666666667,1,2,"ask"
"John H. VAN DRIE US","male",0.666666666666667,1,2,"ask"
"Junichi Shimokata JP","male",0.5,1,1,"ask"
"Gerald Beyer DE","male",0.5,1,1,"ask"
"Tom Coenye BE","male",0.933333333333333,1,14,"ask"
"Jeffrey Ribordy US","male",0.8,1,4,"ask"
"John K. Montgomery US","male",0.857142857142857,1,6,"ask"
"Josef GEROLD DE","male",0.5,1,1,"ask"
"Ashok Koul CA","male",0.666666666666667,1,2,"ask"
"Maud GONNET FR","male",0.5,1,1,"ask"
"Chul-Woo Yang KR","male",0.75,1,3,"ask"
"Jong Hyun Jang KR","male",0.666666666666667,1,2,"ask"
"Edward M. Bogue US","male",0.75,2,6,"ask"
"Yuichi Nagatsu KR","male",0.5,1,1,"ask"
"Kohei Nishizaka JP","male",0.5,1,1,"ask"
"Giorgio Besenzoni IT","male",0.5,1,1,"ask"
"Jaime CARRILLO GARCÍA ES","male",0.5,1,1,"ask"
"Andreas KLOSTERMANN DE","male",0.5,1,1,"ask"
"Ottomar Neuwirth DE","male",0.5,1,1,"ask"
"David Butler GB","male",0.8,1,4,"ask"
"Kazunori UCHIYAMA JP","male",0.5,1,1,"ask"
"Kesavan Ramakrishnan US","male",0.5,1,1,"ask"
"Zicheng Liu CN","male",0.8,1,4,"ask"
"Joshua Daniel Winn US","male",0.8,1,4,"ask"
"Jerry M. Parks US","male",0.5,1,1,"ask"
"Kwang-jo Jung KR","male",0.6,2,3,"ask"
"Bennett Van Houten US","male",0.666666666666667,1,2,"ask"
"Pasi Koskimies FI","male",0.5,1,1,"ask"
"Visnja POLJAK DK","male",0.5,1,1,"ask"
"HENNING THOEGERSEN DK","male",0.5,1,1,"ask"
"Shinn-Gwo HONG TW","male",0.8,2,8,"ask"
"Gottfried RAAB AT","male",0.5,1,1,"ask"
"Sunil A. Agnihotri US","male",0.75,3,9,"ask"
"Peter D. GABRIELE US","male",0.5,1,1,"ask"
"José Luis Pedraz Muñoz ES","male",0.75,1,3,"ask"
"Shivanand Prabhudesai IN","male",0.5,1,1,"ask"
"Han LI US","female",0.666666666666667,2,1,"ask"
"Daniel FAERGER DE","male",0.666666666666667,1,2,"ask"
"Heiko MANNINGA DE","male",0.5,1,1,"ask"
"Thomas Babineau US","male",0.75,1,3,"ask"
"Paul Damien PRICE GB","male",0.833333333333333,1,5,"ask"
"Samuel Nardone US","male",0.916666666666667,1,11,"ask"
"Xi Shen CN","male",0.5,1,1,"ask"
"Ariko Kodaira JP","male",0.5,1,1,"ask"
"John HUNTER US","male",0.8,1,4,"ask"
"Alexander Susdorf DE","male",0.666666666666667,1,2,"ask"
"Yuji NAGAISHI JP","male",0.75,1,3,"ask"
"Werner Reim DE","female",0.666666666666667,2,1,"ask"
"Tomas BERGLUND SE","male",0.5,1,1,"ask"
"Jeffrey Skolnick US","male",0.666666666666667,1,2,"ask"
"Shaya Movafaghian US","male",0.5,1,1,"ask"
"UDO AUSSERLECHNER AT","male",0.666666666666667,1,2,"ask"
"Gabriele Valentino De Natale IT","male",0.666666666666667,1,2,"ask"
"Joseph D. Bauman US","male",0.666666666666667,1,2,"ask"
"Young Woong Kim KR","male",0.8,1,4,"ask"
"Shinichiro Mizoguchi JP","male",0.75,1,3,"ask"
"Yoonkyung PARK KR","male",0.5,1,1,"ask"
"Robert West US","male",0.666666666666667,1,2,"ask"
"Weijun Feng US","male",0.5,1,1,"ask"
"Giuseppe D'aurizio IT","male",0.5,1,1,"ask"
"Olivier RICHART FR","male",0.666666666666667,1,2,"ask"
"David James Adams GB","male",0.8,1,4,"ask"
"Hsian-Rong Tseng US","male",0.888888888888889,1,8,"ask"
"Matthew John WILLSHEE GB","female",0.6,3,2,"ask"
"Felix GÜTHE CH","male",0.666666666666667,1,2,"ask"
"Vanessa Gutierrez BR","male",0.5,1,1,"ask"
"Winston S. Fliess US","male",0.5,1,1,"ask"
"Nisar A. Khan NL","male",0.75,1,3,"ask"
"Cherng-Yuh Su TW","male",0.666666666666667,1,2,"ask"
"Larry Baxter US","male",0.857142857142857,1,6,"ask"
"Anthony MCKINNEY US","male",0.857142857142857,1,6,"ask"
"Qinggang Lv CN","male",0.75,1,3,"ask"
"Steven John WOODHEAD GB","male",0.666666666666667,1,2,"ask"
"Yuqin Song CN","male",0.5,1,1,"ask"
"Edward Kotowicz DE","male",0.5,1,1,"ask"
"Regis VONARB CH","male",0.5,1,1,"ask"
"Larry Steven Foster US","male",0.857142857142857,1,6,"ask"
"Julie-Ann Penton GB","male",0.5,1,1,"ask"
"Darko CUGALJ CA","male",0.5,1,1,"ask"
"Ron Rosen US","male",0.666666666666667,1,2,"ask"
"Peter BLUMBERGS US","male",0.571428571428571,3,4,"ask"
"Daniel Drixler DE","male",0.5,1,1,"ask"
"Fengji Yeh US","male",0.5,1,1,"ask"
"Ronnie D. Strickland US","male",0.875,1,7,"ask"
"Hikmat M. SEYIDOV AZ","male",0.5,1,1,"ask"
"Maria Carmen OBINU FR","male",0.5,1,1,"ask"
"Glen Aussiker US","male",0.833333333333333,1,5,"ask"
"Daniela Janek DE","male",0.5,1,1,"ask"
"Robert Wang US","male",0.8,1,4,"ask"
"JOHN QIANG TAN US","male",0.666666666666667,1,2,"ask"
"Kamil Paruch US","male",0.5,1,1,"ask"
"Mark Cronmiller US","male",0.666666666666667,1,2,"ask"
"Seyed Reza Larimi CA","male",0.5,1,1,"ask"
"Andrew L.. Abrams US","male",0.857142857142857,1,6,"ask"
"Serge KOVTUN CA","male",0.5,1,1,"ask"
"Stylianos Neophytides GR","male",0.5,1,1,"ask"
"Bradley Jon Roche US","male",0.666666666666667,1,2,"ask"
"Kai-Chih Liang TW","male",0.666666666666667,2,4,"ask"
"Han Kook Chung KR","male",0.5,1,1,"ask"
"Sebastian BETZ DE","male",0.5,1,1,"ask"
"Mikhail Semenyuk BY","male",0.5,1,1,"ask"
"Hendricus Johannes Richard BRUINS KR","male",0.5,1,1,"ask"
"Geoffrey Alan BYE GB","male",0.75,1,3,"ask"
"Yon Su KIM KR","male",0.666666666666667,1,2,"ask"
"Chang Dae KIM KR","male",0.666666666666667,1,2,"ask"
"Paul Marcel VAN MIDWOUD NL","male",0.5,1,1,"ask"
"Garry DOLTON GB","male",0.5,1,1,"ask"
"Guofu ZHOU CN","male",0.666666666666667,1,2,"ask"
"Fabrizio BERNINI IT","male",0.5,1,1,"ask"
"Jorge Vicente MARTÍN CORDERO ES","male",0.75,1,3,"ask"
"Koji SHIRATORI JP","male",0.75,1,3,"ask"
"Kazuo Kobayashi JP","male",0.75,1,3,"ask"
"Mario Fallast AT","male",0.666666666666667,1,2,"ask"
"Kyu-Ho Song KR","female",0.75,3,1,"ask"
"Siva Wu US","male",0.666666666666667,1,2,"ask"
"Jonathan BOLLUYT US","male",0.75,1,3,"ask"
"Norikazu TAKAHASHI JP","male",0.75,1,3,"ask"
"Anne Lousie Tebbe US","female",0.6,3,2,"ask"
"Robert Chao US","male",0.875,1,7,"ask"
"Nathan Collins US","male",0.857142857142857,1,6,"ask"
"Mark R. Alber US","male",0.833333333333333,1,5,"ask"
"Hana Petrickova CZ","male",0.5,1,1,"ask"
"Charles L. Sims US","male",0.5,1,1,"ask"
"Sol PARK KR","male",0.5,1,1,"ask"
"Bent Hojgaard DK","male",0.5,1,1,"ask"
"Peter GESKES DE","male",0.5,1,1,"ask"
"JULIE FERREIRA FR","female",0.666666666666667,2,1,"ask"
"Gaston Siciliano US","male",0.6,2,3,"ask"
"Martin WILLIGES DE","male",0.666666666666667,1,2,"ask"
"Didier Coquoz CH","male",0.5,1,1,"ask"
"Michael Alistair O'Brien GB","male",0.75,1,3,"ask"
"Jakob Hille DE","male",0.5,1,1,"ask"
"Martin Konen US","male",0.666666666666667,1,2,"ask"
"Sudhakar Paruchuri IN","male",0.666666666666667,1,2,"ask"
"Primali Vasundera NAVARATNE US","male",0.5,1,1,"ask"
"Meital Cohen IL","male",0.666666666666667,2,4,"ask"
"Yuto HAYASHI JP","male",0.5,1,1,"ask"
"Minghao BI CN","male",0.75,1,3,"ask"
"Nandor Pallag DE","male",0.5,1,1,"ask"
"Alexander Minidis SE","male",0.5,1,1,"ask"
"Hidenori Takahashi JP","male",0.75,1,3,"ask"
"Simon H. BITTLESTON GB","male",0.5,1,1,"ask"
"Marc Andre De Samber NL","male",0.857142857142857,1,6,"ask"
"Yishai Karton IL","male",0.666666666666667,1,2,"ask"
"Daniel J. Kearney US","male",0.8,1,4,"ask"
"Gebhard Saur DE","female",0.666666666666667,2,1,"ask"
"Carrie HARVEY US","female",0.833333333333333,5,1,"ask"
"Rikako MURAMATSU JP","female",0.75,3,1,"ask"
"Jose S. Duca US","male",0.5,1,1,"ask"
"Maria Paola Giovannoni IT","male",0.5,1,1,"ask"
"Yann Batique FR","male",0.75,1,3,"ask"
"Charles Howard BEERS US","male",0.909090909090909,1,10,"ask"
"Ingo Schmidt DE","male",0.5,1,1,"ask"
"Michael Alan Main US","male",0.75,1,3,"ask"
"Chang Yi Wang US","female",0.666666666666667,2,1,"ask"
"Hironobu Nakanishi JP","male",0.5,1,1,"ask"
"Masaru Ohgaki JP","male",0.666666666666667,1,2,"ask"
"Tomoaki Yamasaki JP","male",0.666666666666667,1,2,"ask"
"Jon Loren Collins US","female",0.75,3,1,"ask"
"John P. Dalton US","male",0.857142857142857,1,6,"ask"
"Maria Åkerman SE","female",0.666666666666667,2,1,"ask"
"Yuu Yokoyama JP","male",0.75,1,3,"ask"
"Eric GALIA DE","male",0.666666666666667,1,2,"ask"
"Patxi Joseba Iriondo Cendoya ES","male",0.666666666666667,1,2,"ask"
"Yoseph Avezov IL","male",0.5,1,1,"ask"
"Tommy Liljefors DK","male",0.5,1,1,"ask"
"Joris DEGRIECK BE","male",0.75,1,3,"ask"
"David Pratt Branyon US","female",0.666666666666667,2,1,"ask"
"Takao IWASAKI JP","male",0.5,1,1,"ask"
"Weiqun GENG CH","male",0.5,1,1,"ask"
"Daniel V. Paone US","male",0.5,1,1,"ask"
"Steve Tyree US","male",0.666666666666667,1,2,"ask"
"Sameer Anand Joshi US","female",0.555555555555556,5,4,"ask"
"STEVEN LEE BENDER US","male",0.75,1,3,"ask"
"Robert Doyle US","male",0.833333333333333,1,5,"ask"
"Jacques Leclaire FR","male",0.75,1,3,"ask"
"Sebastian Challand DE","female",0.75,3,1,"ask"
"William Michael Polak ","female",0.571428571428571,4,3,"ask"
"Sylvain Routier FR","male",0.5,1,1,"ask"
"Ai IKOMA JP","male",0.5,1,1,"ask"
"Karlheinz WIENAND DE","male",0.75,1,3,"ask"
"Sarah E. MORENO US","female",0.666666666666667,2,1,"ask"
"Kenneth David Reginald Setchell US","male",0.5,1,1,"ask"
"Anupa N. Patel US","male",0.6,2,3,"ask"
"Robert JORDAN US","male",0.857142857142857,1,6,"ask"
"Katsumi TANAKA JP","male",0.666666666666667,1,2,"ask"
"Bernard Grange FR","male",0.5,1,1,"ask"
"Eva Dam Christoffersen DK","male",0.5,1,1,"ask"
"Marina Pliushchev US","male",0.5,1,1,"ask"
"JIANGUO CAO US","male",0.666666666666667,1,2,"ask"
"Juan Pablo Senosiain Peláez MX","male",0.5,1,1,"ask"
"Mark A. Shost US","male",0.75,1,3,"ask"
"Vittorio CANETTA IT","male",0.5,1,1,"ask"
"George Hovorka US","female",0.666666666666667,2,1,"ask"
"JASON THOMPSON US","male",0.833333333333333,1,5,"ask"
"Wagner Célio Ferraz LOURENÇO BR","male",0.5,1,1,"ask"
"Neemat FREM LB","male",0.8,1,4,"ask"
"Maurice Brollo FR","male",0.5,1,1,"ask"
"Heikki Saari FI","male",0.5,1,1,"ask"
"Rishi Thakur US","male",0.5,1,1,"ask"
"Xavier EMONDS-ALT FR","male",0.5,1,1,"ask"
"Paul Chen GUOQING US","male",0.75,1,3,"ask"
"Sota KIMURA JP","male",0.5,1,1,"ask"
"Suketo Parikh US","male",0.5,1,1,"ask"
"William Dennys Ormrod Hamilton GB","male",0.666666666666667,1,2,"ask"
"Gilles, Alain Charier FR","male",0.5,1,1,"ask"
"Jongsik Choi KR","male",0.5,1,1,"ask"
"Wen-Cheng Chiu TW","male",0.666666666666667,1,2,"ask"
"LANA MICHELE ROSSITER US","male",0.666666666666667,1,2,"ask"
"Takashi KAMIJO JP","female",0.75,3,1,"ask"
"Jiao WANG CN","female",0.666666666666667,2,1,"ask"
"Allen S. Bulick US","male",0.5,2,2,"ask"
"Bernard Rousseau FR","male",0.5,1,1,"ask"
"Ruthie D. LYLE US","female",0.875,7,1,"ask"
"Gary John Tresadern ES","male",0.666666666666667,1,2,"ask"
"Aase Bodin SE","male",0.5,1,1,"ask"
"Shuchivrat Datar US","male",0.666666666666667,1,2,"ask"
"Andrew Kohlsmith CA","male",0.5,1,1,"ask"
"Ron Dagan IL","male",0.666666666666667,1,2,"ask"
"Das Ajee KAMATH IN","male",0.666666666666667,1,2,"ask"
"JACOB FENUCCIO US","male",0.5,1,1,"ask"
"Darryl Holliday US","male",0.833333333333333,1,5,"ask"
"Pompilia Szabo CA","male",0.5,1,1,"ask"
"Daniel A. Dickman US","male",0.5,1,1,"ask"
"Bjorn Schomann DE","male",0.5,1,1,"ask"
"Matthew KENNEY US","male",0.846153846153846,2,11,"ask"
"Takashi Hiruma JP","male",0.6,2,3,"ask"
"Richard N. MARCH GB","male",0.857142857142857,1,6,"ask"
"Donna Oh US","male",0.714285714285714,2,5,"ask"
"Pierre Mbonyumuhire DE","male",0.5,1,1,"ask"
"Heggadde Nanjunda Bhatta Shreenivasa Murthy IN","male",0.5,1,1,"ask"
"Michael Wayne Graham AU","male",0.666666666666667,1,2,"ask"
"Ryan M. Fox US","male",0.75,1,3,"ask"
"John R. Smerczak US","male",0.666666666666667,1,2,"ask"
"Olusegun O. Aranmolate US","male",0.8,1,4,"ask"
"Philippe Gabriel Steg FR","male",0.857142857142857,1,6,"ask"
"Andrea Mannuccini CH","male",0.5,1,1,"ask"
"Jae-Kyung Kim KR","female",0.8,4,1,"ask"
"Heinz Kiefel DE","male",0.5,1,1,"ask"
"Richard DINAN GB","male",0.5,1,1,"ask"
"Alexandre PAGOT FR","male",0.5,1,1,"ask"
"Metka Budihna SI","male",0.5,1,1,"ask"
"HAI-TAO HUANG CN","male",0.5,1,1,"ask"
"Patrick Vogel DE","male",0.833333333333333,1,5,"ask"
"Masahiro Kida JP","male",0.5,1,1,"ask"
"Masahiro FUKUDA JP","male",0.833333333333333,1,5,"ask"
"Haim Tsubery IL","male",0.5,1,1,"ask"
"Fabio Sallustio IT","male",0.5,1,1,"ask"
"Kyosuke Taniguchi JP","male",0.833333333333333,1,5,"ask"
"Veit Flockerzi DE","male",0.5,1,1,"ask"
"Edward S. Wright US","male",0.75,1,3,"ask"
"Christophe JAQUEROD CH","male",0.5,1,1,"ask"
"Yuusuke IGARASHI JP","male",0.8,1,4,"ask"
"John Paul SECRIST US","male",0.833333333333333,1,5,"ask"
"Nikhilendra Singh US","male",0.75,1,3,"ask"
